11,77878720,11,62646848
11,124633113,11,11270877
11,124633113,11,66563464
11,124633113,11,60924463
5,78777209,5,109689366
5,78777209,5,95555101
3,50362799,3,119468963
3,119468963,3,50317790
5,109689366,5,95555101
11,11270877,11,66563464
11,11270877,11,60924463
11,66563464,11,60924463
12,6375045,12,49366584
17,44076746,17,64506865
9,128455186,9,120902393
1,6624866,1,2228319
5,141260225,5,69350984
3,195863364,3,136862208
1,37996770,1,215567304
2,25733753,2,148021011
12,104986316,12,100028455
10,69123512,10,45727200
5,146113034,5,168486451
20,472498,20,25070885
1,39692182,1,85249953
1,39692182,1,114567557
3,129127415,3,46921726
20,38962299,20,20034368
19,7619525,19,3610645
19,7619525,19,33080899
19,7619525,19,12666802
19,3610645,19,33080899
19,3610645,19,12666802
3,129087569,3,46921726
19,33080899,19,12666802
17,43483865,17,34961540
1,85249953,1,114567557
1,88935773,1,43451003
14,58298504,14,35826338
4,98871684,4,26857601
16,66614750,16,8780384
20,45841721,20,25612935
15,72654738,15,73994673
7,5592816,7,44796680
17,82101460,17,8188345
7,111726110,7,149126416
7,111726110,7,36854361
7,149126416,7,36854361
6,33391823,6,88609897
21,46098112,21,45981769
8,47773111,8,31033788
19,12730640,19,1259384
3,15206152,3,87227271
12,110468415,12,8032716
1,9234775,1,11664200
21,43772511,21,36135079
21,43772511,21,36069941
19,58034025,19,58561931
16,13920154,16,3581181
2,197388515,2,24067586
1,94418389,1,165724293
17,58520250,17,73283624
17,58520250,17,77280569
7,35800932,7,36389821
2,241315100,2,109542799
16,30378133,16,4777669
17,73283624,17,77280569
2,223751686,2,64524305
7,30594838,7,97851677
1,23795599,1,40040233
9,130172404,9,96235306
3,133598175,3,150546678
10,14838306,10,100232298
19,4007736,19,33795933
X,63347228,X,57118551
11,132414977,11,131370478
1,181033425,1,158327951
1,225810092,1,153774354
7,66995173,7,92112153
7,66995173,7,102637025
17,42188799,17,56834107
17,42188799,17,3923870
2,85341955,2,27130756
2,85341955,2,57907629
17,56834107,17,3923870
7,92112153,7,102637025
2,27130756,2,57907629
5,148383935,5,93617725
11,111782195,11,134331874
1,9234775,1,11664200
X,109624244,X,24054946
10,69123512,10,45727200
19,35523367,19,39196964
6,52977948,6,52750087
14,90396502,14,68874143
7,74231499,7,100428790
17,20449395,17,27629798
19,16111889,19,50511600
7,44876299,7,149431363
2,101271219,2,201233443
6,30876421,6,137197484
19,55452985,19,18058995
1,25884181,1,22025511
14,73275107,14,95181940
1,88935773,1,43451003
2,25377198,2,73073382
1,13700198,1,244048939
4,1211448,4,17841199
X,12791355,X,107628424
19,49446298,19,29923644
20,23685640,20,23823769
17,58520250,17,73283624
17,58520250,17,77280569
7,35800932,7,55793540
7,35800932,7,36389821
2,241315100,2,109542799
16,30378133,16,4777669
22,19714503,22,41969475
7,55793540,7,36389821
17,73283624,17,77280569
19,49528003,19,12938578
5,148383935,5,93617725
16,85676198,16,58295080
5,119629559,5,149492982
2,36968383,2,223751686
2,36968383,2,64524305
2,223751686,2,64524305
Y,20756108,Y,2841602
3,132417502,3,33150043
1,161606291,1,26281328
11,94962620,11,107326345
15,51938025,15,78277835
2,86020216,2,112541915
6,31777518,6,73515750
1,36084094,1,54542257
19,14433053,19,43646095
1,21596215,1,109548615
21,33485530,21,33903453
10,4963253,10,5195462
10,5035354,10,5195462
7,44606572,7,107891162
12,110280756,12,56638175
2,178525989,2,241675747
19,36003307,19,45333434
14,90396502,14,68874143
14,24094053,14,20256558
1,25222276,1,39692182
1,25222276,1,114567557
3,129127415,3,46921726
11,94962620,11,107326345
19,33080899,19,7619525
19,33080899,19,16185380
19,7619525,19,16185380
1,39692182,1,114567557
10,69630247,10,69451465
2,177548998,2,238320441
X,49187804,X,13770939
2,26847747,2,17539126
5,147390808,5,150219491
2,174559572,2,203394345
2,174559572,2,105744912
3,136862208,3,195863364
2,203394345,2,105744912
12,98593591,12,56638175
17,49404049,17,7217125
17,49404049,17,75038863
17,7217125,17,75038863
4,672436,4,185143266
1,202878282,1,24745382
17,58982638,17,82101460
17,58982638,17,8188345
17,82101460,17,8188345
6,29941260,6,31268749
5,112891610,5,40512333
17,82101460,17,8188345
1,160276812,1,20589086
1,160276812,1,20499448
12,110468415,12,8032716
17,18840085,17,41976435
17,10443290,17,40977716
4,1211448,4,17841199
17,20449395,17,27629798
1,21596215,1,109548615
7,101815904,7,26173057
5,55307989,5,137745651
5,55307989,5,179614178
5,137745651,5,179614178
3,108160812,3,160256986
16,3500976,16,28904421
16,3500976,16,83807978
2,238320441,2,177548998
2,238320441,2,62673851
2,238320441,2,27444377
16,28904421,16,83807978
2,177548998,2,62673851
2,177548998,2,27444377
2,62673851,2,27444377
3,186783205,3,184314495
12,12715058,12,55966781
6,36676460,6,41934933
15,34225013,15,34084017
X,107713221,X,54192823
2,27427790,2,112482156
7,7156934,7,143620952
7,149195546,7,77193369
1,155749662,1,66924895
6,25726777,6,97142161
16,1612337,16,46796603
2,46490750,2,70935900
2,105744912,2,74549026
17,42124976,17,1646145
11,9778667,11,95832882
2,61888724,2,117915478
5,69167135,5,36151989
X,151912509,X,149581653
X,151912509,X,35798342
X,149581653,X,35798342
5,142592178,5,38258409
9,133205277,9,135546139
1,206684944,1,156463727
17,7251416,17,28950513
2,9488486,2,219538948
7,132123332,7,153887097
1,173714941,1,161623196
8,20197381,8,53715543
3,9837849,3,185643739
7,75027122,7,99416739
1,21822244,1,31576485
8,94371960,8,144104461
3,47562238,3,38453890
10,116671192,10,110871795
16,88809339,16,2211593
X,101393273,X,6667865
16,89644435,16,71845996
6,33200445,6,73515750
19,2321520,19,12945855
6,110180141,6,44387706
1,25222276,1,39692182
1,25222276,1,114567557
3,129127415,3,46921726
3,129087569,3,46921726
11,94962620,11,60890547
1,39692182,1,114567557
5,79976731,5,196868
20,38962299,20,20034368
19,7619525,19,3610645
19,7619525,19,33080899
19,3610645,19,33080899
3,129087569,3,46921726
17,43483865,17,34961540
20,2461634,20,63981132
1,145241630,1,159918107
1,230314490,1,75786197
1,1921951,1,155247205
14,23321289,14,88562970
X,141111605,X,135032355
X,141111605,X,135020513
16,4340251,16,66802875
5,95555101,5,78777209
2,105744912,2,74549026
1,21596215,1,109548615
1,21596215,1,109603254
1,246566444,1,27830782
11,67398183,11,28020619
3,129127415,3,46921726
19,2236824,19,7619525
20,38962299,20,20034368
1,114567557,1,39692182
1,114567557,1,25222276
3,129087569,3,46921726
1,39692182,1,25222276
7,5527148,7,116811070
19,16067021,19,751112
12,50175788,12,79773563
12,50175788,12,56158161
12,79773563,12,56158161
17,29071124,17,81509971
17,29071124,17,1464186
17,81509971,17,1464186
22,36281277,22,24270817
17,16029157,17,7311324
17,10492307,17,40977716
17,58083419,17,62458658
2,202634969,2,170990823
1,88935773,1,43451003
17,51165435,17,4948092
17,51165435,17,4948092
7,44606572,7,128830377
17,82101460,17,8188345
X,18892298,X,72578814
16,47461123,16,30748293
19,14433053,19,43646095
2,153871922,2,100391860
12,48829756,12,14784582
1,150321479,1,31259568
2,85602856,2,96274338
3,38453890,3,30606601
2,231781671,2,237085882
7,3301252,7,121873089
1,27354067,1,154983338
8,17922840,8,67062426
5,79976731,5,196868
2,86143932,2,176269395
7,99416739,7,75027122
16,56932142,16,527712
11,65890673,11,67398183
19,45379638,19,45091396
3,39141855,3,16802651
X,44523639,X,155025980
4,165207561,4,98470367
1,220094132,1,173824653
19,35612735,19,17049729
3,126988594,3,50362799
3,126988594,3,98795941
3,50362799,3,98795941
12,13044381,12,124776856
2,153871922,2,100391860
17,30477362,17,46923075
1,27773219,1,180972712
2,209424058,2,68178857
5,115578650,5,177592203
12,51061205,12,110719680
4,109433772,4,82818509
4,109433772,4,118722823
4,82818509,4,118722823
16,58295080,16,85676198
2,203328239,2,182909115
1,27404230,1,32741830
1,11106535,1,230642481
16,23388493,16,69320140
16,23388493,16,70480568
16,69320140,16,70480568
13,45464898,13,39655627
15,101281510,15,24823637
12,122019422,12,56162359
12,122019422,12,50085200
12,122019422,12,45729706
19,10960825,19,38211006
19,10960825,19,47608196
3,47585269,3,179562886
3,47585269,3,52545352
3,47585269,3,177019340
12,56162359,12,50085200
12,56162359,12,45729706
12,50085200,12,45729706
17,63832081,17,40624962
7,151238764,7,100643097
7,151238764,7,73536356
7,100643097,7,73536356
3,179562886,3,52545352
3,179562886,3,177019340
6,156776020,6,169703902
6,156776020,6,42746958
16,50313487,16,30833626
19,38211006,19,47608196
6,169703902,6,42746958
3,52545352,3,177019340
11,47565336,11,68030617
1,25222276,1,114567557
1,25222276,1,232950605
11,94962620,11,107326345
1,114567557,1,232950605
5,150690792,5,160401641
7,138831381,7,131500262
19,16111889,19,50511600
4,1211448,4,17841199
6,13357830,6,53051991
5,55307989,5,179614178
7,44876299,7,149431363
X,30230436,X,153179284
X,30230436,X,26192440
X,153179284,X,26192440
19,48720585,19,45710629
8,144827464,8,143289676
2,203328239,2,182909115
19,43543040,19,49859882
17,44849948,17,1650629
19,2236824,19,41310172
19,2236824,19,54115410
1,150321479,1,149923317
1,150321479,1,31259568
1,150321479,1,37956975
22,30331988,22,26491225
22,30331988,22,41459717
19,41310172,19,54115410
22,26491225,22,41459717
2,24067586,2,85602856
2,24067586,2,96274338
1,149923317,1,31259568
1,149923317,1,37956975
2,85602856,2,96274338
16,70523791,16,30350773
1,31259568,1,37956975
17,40140318,17,80134369
14,23321289,14,88562970
16,30199228,16,28605196
16,30199228,16,28591943
10,96832282,10,31318495
10,96832282,10,124984317
4,1211448,4,17841199
10,96832282,10,31318495
10,96832282,10,124984317
1,244048939,1,13700198
10,31318495,10,124984317
16,726936,16,58157907
2,237966827,2,70209444
17,40140318,17,80134369
17,39953263,17,8072636
1,153614255,1,152759561
1,152759561,1,153606886
4,6575189,4,75913660
6,136822564,6,42890265
19,45379638,19,45091396
1,86346824,1,231626815
17,82101460,17,8188345
5,115841592,5,78000525
14,99737693,14,75079353
1,23019443,1,211258377
2,197515571,2,101696850
2,197515571,2,36837698
2,101696850,2,36837698
7,129434432,7,117710651
1,114769479,1,110031577
1,114769479,1,112396214
18,57544389,18,9546791
1,110031577,1,112396214
3,57755450,3,186546067
1,37534449,1,165724293
8,144095039,8,96225920
1,88979456,1,24631716
1,88979456,1,15836095
1,88979456,1,70205682
1,88979456,1,29147743
1,88979456,1,23964347
1,88979456,1,36224432
2,169584344,2,47695530
2,169584344,2,38743599
2,169584344,2,179944876
3,180602163,3,185914558
16,188969,16,2752626
16,188969,16,88570381
16,188969,16,2253116
5,134758771,5,66139971
5,134758771,5,126776623
5,134758771,5,139273752
1,24631716,1,15836095
1,24631716,1,70205682
1,24631716,1,29147743
1,24631716,1,36224432
6,136256627,6,4021267
6,136256627,6,36594353
12,42238447,12,120461672
19,49085419,19,55654146
5,66139971,5,126776623
5,66139971,5,139273752
14,39175183,14,69726900
14,39175183,14,23058564
20,43457893,20,35701347
14,69726900,14,23058564
5,126776623,5,139273752
1,15836095,1,70205682
1,15836095,1,29147743
1,15836095,1,23964347
1,15836095,1,36224432
7,23504780,7,139340359
16,2752626,16,88570381
16,2752626,16,2253116
16,88570381,16,2253116
2,47695530,2,38743599
2,47695530,2,179944876
2,38743599,2,179944876
17,58000919,17,76734115
17,58000919,17,50719565
17,76734115,17,50719565
6,4021267,6,36594353
1,70205682,1,29147743
1,70205682,1,23964347
1,70205682,1,36224432
1,29147743,1,23964347
1,29147743,1,36224432
1,23964347,1,36224432
6,30908207,6,158168350
22,21207973,22,24594811
12,108522214,12,14784582
2,105744912,2,74549026
19,1086574,19,45406209
2,86020216,2,112541915
5,142592178,5,38258409
17,47831634,17,45108959
14,60709539,14,105300563
12,45729706,12,50085200
19,38211006,19,47608196
6,169703902,6,42746958
3,47585269,3,177019340
2,200870907,2,232697299
2,25733753,2,148021011
16,30923055,16,57152466
11,77878720,11,62646848
4,98871684,4,26857601
19,40750637,19,2321520
10,103396626,10,101781325
9,100302077,9,34610486
5,95461755,5,171387116
17,4669774,17,78787381
19,40592883,19,55999726
X,49187804,X,47571901
X,49187804,X,13770939
X,49187804,X,153861514
X,49187804,X,111293779
3,12004388,3,128726183
3,12004388,3,133824235
3,12004388,3,49857988
12,78863993,12,40692439
12,78863993,12,32679200
13,35768652,13,44939249
X,47571901,X,13770939
X,47571901,X,153861514
X,47571901,X,111293779
9,127579370,9,121178133
2,148875227,2,26847747
2,148875227,2,73926826
2,148875227,2,26034084
2,148875227,2,190880821
2,148875227,2,26970637
2,148875227,2,68178857
2,148875227,2,17539126
2,148875227,2,209424058
1,32885994,1,154272589
1,32885994,1,39678648
1,154272589,1,39678648
X,13770939,X,153861514
X,13770939,X,111293779
19,35550031,19,18196784
3,128726183,3,133824235
3,128726183,3,49857988
5,176620082,5,150219491
5,176620082,5,147390808
5,176620082,5,83940554
4,175632934,4,89700345
4,175632934,4,5748084
4,175632934,4,112818032
4,175632934,4,157204182
2,26847747,2,73926826
2,26847747,2,26034084
2,26847747,2,190880821
2,26847747,2,68178857
2,26847747,2,17539126
2,26847747,2,209424058
2,73926826,2,26034084
2,73926826,2,190880821
2,73926826,2,26970637
2,73926826,2,68178857
2,73926826,2,17539126
2,73926826,2,209424058
20,36091504,20,23374519
20,36091504,20,10218830
4,89700345,4,5748084
4,89700345,4,112818032
4,89700345,4,157204182
2,26034084,2,190880821
2,26034084,2,26970637
2,26034084,2,68178857
2,26034084,2,17539126
2,26034084,2,209424058
16,58462846,16,56191489
16,58462846,16,71358713
16,58462846,16,30989256
16,58462846,16,82626965
2,190880821,2,26970637
2,190880821,2,68178857
2,190880821,2,17539126
2,190880821,2,209424058
6,83552880,6,27807444
4,5748084,4,112818032
4,5748084,4,157204182
X,153861514,X,111293779
5,150219491,5,147390808
5,150219491,5,83940554
7,44217150,7,73699206
7,44217150,7,38383704
4,112818032,4,157204182
12,40692439,12,32679200
8,26514031,8,101686542
7,73699206,7,38383704
20,23374519,20,10218830
11,131370478,11,112961247
16,56191489,16,71358713
16,56191489,16,30989256
16,56191489,16,82626965
16,71358713,16,30989256
16,71358713,16,82626965
3,133824235,3,49857988
2,26970637,2,68178857
2,26970637,2,17539126
2,26970637,2,209424058
2,68178857,2,17539126
2,68178857,2,209424058
16,30989256,16,82626965
17,8159149,17,45894382
2,17539126,2,209424058
5,147390808,5,83940554
12,120725774,12,120282303
7,94907202,7,98106862
5,122311354,5,65926475
14,20446401,14,93202894
19,19900913,19,39834458
16,3581181,16,13920154
2,86020216,2,112541915
2,100562993,2,99318982
1,23019443,1,211258377
X,153179284,X,30230436
X,153179284,X,26192440
X,30230436,X,26192440
1,167935783,1,179839967
14,73711783,14,93182199
17,18968789,17,1344275
1,160276812,1,20499448
3,136862208,3,195863364
17,28855010,17,50183289
1,200551497,1,111755245
3,108549864,3,10026414
10,102245532,10,91923770
17,76081016,17,744421
1,54225432,1,180230264
1,54225432,1,87328880
5,81413021,5,51383448
1,180230264,1,87328880
12,109573255,12,28133249
22,29438583,22,32354885
22,29438583,22,32190435
22,32354885,22,32190435
X,103499130,X,102937272
12,4273762,12,57747727
4,185159665,4,144831908
1,2184461,1,43946950
X,153947557,X,71533104
3,133573730,3,49828601
X,153179284,X,30230436
X,153179284,X,30242000
X,153179284,X,26192440
X,30230436,X,26192440
X,30242000,X,26192440
5,132875395,5,95885098
6,88609897,6,33391823
3,181711925,3,137764315
X,2219506,X,2486414
6,143843338,6,28141883
7,151232489,7,65960684
22,36487190,22,50622754
17,42536241,17,80206716
X,57118551,X,63347228
9,88388430,9,32540544
9,136862119,9,34989641
14,93202894,14,20446401
6,33064569,6,117453817
9,137551879,9,128305159
9,137551879,9,101387633
2,206765357,2,75646783
9,128305159,9,101387633
7,75027122,7,99416739
1,145917714,1,225982702
1,220748225,1,160276812
1,220748225,1,20499448
14,69259277,14,67701886
1,160276812,1,20499448
11,6603708,11,12377563
22,44172956,22,43999211
19,29923644,19,49446298
7,7156934,7,143620952
1,246566444,1,27830782
11,67398183,11,28020619
12,51061205,12,110719680
2,105744912,2,74549026
2,53767804,2,232606057
16,47461123,16,30748293
X,72578814,X,18892298
3,47495640,3,179323031
6,90513573,6,149218641
17,20449395,17,27629798
17,20449395,17,18476737
17,27629798,17,18476737
1,53226900,1,145917714
6,3231403,6,32844136
1,241847967,1,228487382
19,37907208,19,12666802
12,2812622,12,64186316
12,54948015,12,26335352
17,21284672,17,69414697
19,18929201,19,40466241
2,105744912,2,74549026
15,36579626,15,42723544
10,68341107,10,97332497
16,29973868,16,58231157
1,9922113,1,15617458
7,149195546,7,77193369
10,68721012,10,73007217
9,107283137,9,83659968
1,246566444,1,52142094
1,246566444,1,27830782
1,246566444,1,28369582
10,110919547,10,68988721
2,151409883,2,61145068
2,151409883,2,28751640
2,151409883,2,241149576
2,61145068,2,28751640
2,61145068,2,241149576
3,16802651,3,195514428
3,16802651,3,39141855
11,67398183,11,28020619
11,67398183,11,65890673
20,59936663,20,3753508
3,195514428,3,39141855
11,28020619,11,65890673
2,28751640,2,241149576
12,110719680,12,51061205
19,45091396,19,45379638
8,19313693,8,9136255
1,52142094,1,27830782
1,52142094,1,28369582
11,576470,11,112074086
16,58157907,16,726936
16,58157907,16,75293698
16,726936,16,75293698
20,472498,20,25070885
12,6534512,12,6867119
2,241149576,2,28751640
19,42220312,19,42068477
7,151057210,7,100826820
6,33064569,6,117453817
1,235547685,1,1785285
1,235547685,1,109548615
1,1785285,1,109548615
16,853634,16,23557721
1,183620846,1,15409888
2,65227753,2,218217141
7,99374249,7,152759749
7,152759749,7,99325898
10,103594027,10,58385345
12,120533480,12,990509
7,91940867,7,549197
3,44737661,3,182938074
19,42866464,19,43166256
19,43166256,19,42902079
10,14897359,10,73785582
1,201283452,1,153547329
3,94047836,3,50317790
12,6970913,12,12813316
8,20197381,8,53715543
6,3153666,6,30720352
19,2236824,19,41310172
19,2236824,19,45687454
19,2236824,19,54115410
1,150321479,1,149923317
1,150321479,1,31259568
1,150321479,1,37956975
22,30331988,22,41459717
19,41310172,19,45687454
19,41310172,19,54115410
11,65961728,11,66050729
16,56429133,16,70523791
16,56429133,16,30350773
12,69239569,12,48829756
2,85602856,2,24067586
2,85602856,2,197388515
20,16729961,20,63981132
2,24067586,2,197388515
1,149923317,1,31259568
1,149923317,1,37956975
16,70523791,16,30350773
19,45687454,19,54115410
1,31259568,1,37956975
3,88051944,3,48440257
5,148383935,5,93617725
2,105744912,2,74549026
1,230314490,1,75786197
6,52831655,6,52750087
1,100872372,1,27098809
17,7484366,17,75626845
18,79679801,18,35984387
1,92299059,1,150363091
1,92299059,1,26876132
15,57706695,15,57591908
1,150363091,1,26876132
19,35742464,19,55654146
12,12715058,12,55966781
16,53433977,16,88803789
16,53433977,16,3725054
16,88803789,16,3725054
1,150960583,1,233614106
6,130839347,6,138422043
19,19900913,19,39834458
7,111726110,7,149126416
7,111726110,7,36854361
7,149126416,7,36854361
12,54395261,12,55684568
17,82101460,17,8188345
2,100562993,2,99318982
7,74174245,7,26173057
16,67873052,16,15594387
2,186590056,2,172427354
1,27354067,1,154983338
2,55287842,2,241687085
7,151232489,7,65960684
11,124633113,11,867859
11,124633113,11,60924463
11,124633113,11,82822936
11,124633113,11,11270877
11,867859,11,60924463
11,867859,11,82822936
11,867859,11,11270877
11,60924463,11,82822936
11,60924463,11,11270877
11,82822936,11,11270877
19,12646511,19,42325609
5,109689366,5,102753981
20,57168753,20,45898621
22,36487190,22,17084954
22,36487190,22,50622754
22,17084954,22,50622754
13,31199975,13,102784281
13,31199975,13,95801580
1,184690237,1,235975830
17,80206716,17,42536241
3,50317790,3,126988594
13,102784281,13,95801580
16,31090842,16,15949577
17,8224815,17,75979240
1,156212982,1,212726153
1,156212982,1,163266576
1,156212993,1,212726153
1,156212993,1,163266576
1,212726153,1,163266576
1,1702379,1,150218417
1,1635227,1,150218417
2,197515571,2,36837698
1,114769479,1,110031577
1,114769479,1,112396214
1,110031577,1,112396214
1,153633982,1,203795654
22,29505879,22,42583721
9,33041765,9,6413151
6,138903493,6,75749192
6,138903493,6,17759183
19,46838136,19,1815248
19,46838136,19,49766968
19,1815248,19,49766968
2,69457997,2,188291669
6,75749192,6,17759183
14,81260656,14,73275107
11,17077730,11,924894
11,67583742,11,117199370
1,145241630,1,23801885
1,1921951,1,155247205
2,127701027,2,9423651
8,143289676,8,144827464
1,234391313,1,231241207
1,152409243,1,153001747
2,71064344,2,31867809
1,88852633,1,206928522
12,49188736,12,20369245
1,1512162,1,36155579
3,186789880,3,129314771
3,186789880,3,51993522
3,129314771,3,51993522
7,74231499,7,100428790
1,185118101,1,244840638
4,1211448,4,17841199
X,18892298,X,72578814
16,47461123,16,30748293
1,151197949,1,75786197
17,5282265,17,42980565
3,69019827,3,70952817
6,127288712,6,31827738
10,14897359,10,73785582
12,31280584,12,118376555
4,173369969,4,183505058
14,58298504,14,35826338
2,240605430,2,131218067
16,1984193,16,5084284
17,42536241,17,80206716
1,160276812,1,20499448
4,1211448,4,17841199
3,108160812,3,160256986
2,238320441,2,177548998
8,144423601,8,17246931
11,18468336,11,61130257
17,28744005,17,17042545
1,241847967,1,228487382
16,75647773,16,69355567
14,105736343,14,105639559
14,105736343,14,94376747
14,105639559,14,94376747
6,33064569,6,117453817
12,49018975,12,6924463
X,44873177,X,104166453
1,88979456,1,15836095
15,101281510,15,24823637
16,46796603,16,1612337
14,105736343,14,105639559
17,18476737,17,27629798
17,18476737,17,20449395
17,27629798,17,20449395
9,133030675,9,132670035
2,27325849,2,196763035
3,135965728,3,45555394
5,115841592,5,78000525
1,10398592,1,23795599
12,122527246,12,120127202
7,44606572,7,107891162
7,79768028,7,93921735
5,148383935,5,93617725
1,86862445,1,23778418
3,5187646,3,126006355
19,13764522,19,7926718
12,51061205,12,110719680
12,6924463,12,121804180
6,132445867,6,147204425
17,49404049,17,7217125
17,49404049,17,75038863
17,7217125,17,75038863
12,6965327,12,56638175
12,6965327,12,110280756
12,56638175,12,110280756
4,672436,4,185143266
21,25716503,21,33903453
12,51061205,12,110719680
5,43486709,5,79991311
2,74549026,2,9206765
2,74549026,2,105744912
11,119206298,11,72685069
2,9206765,2,105744912
8,9002147,8,70109782
X,53936676,X,151912509
X,53936676,X,149581653
X,53936676,X,152133310
X,151912509,X,149581653
X,151912509,X,152133310
12,110468415,12,8032716
X,149581653,X,152133310
18,35332227,18,35241030
19,56132599,19,58474017
17,7251416,17,28950513
3,47495640,3,179323031
12,6199715,12,55820960
15,51938025,15,78277835
15,51938025,15,41408408
15,78277835,15,41408408
19,42866464,19,43166256
19,43166256,19,42902079
1,36084094,1,54542257
12,51061205,12,110719680
1,230314490,1,75786197
6,97142161,6,25726777
9,88388430,9,32540544
11,57703714,11,93784227
17,6643311,17,4731428
19,16574907,19,39391303
11,46701030,11,59107185
11,46701030,11,64803510
11,59107185,11,64803510
6,3268962,6,73593379
5,151437046,5,52787916
5,151437046,5,52989340
1,1081818,1,236518000
2,28751640,2,191245185
3,49007062,3,179148114
3,49007062,3,138652698
1,46040140,1,9651731
3,179148114,3,138652698
1,158930796,1,17249098
6,39899578,6,107152562
17,10443290,17,40977716
1,214348700,1,2050411
22,37848868,22,36510855
16,28379579,16,28688558
19,38619082,19,10115014
8,116642130,8,108201216
2,86020216,2,112541915
17,42113111,17,37406886
14,21385194,14,36298564
1,93345907,1,110947190
1,93345907,1,77562416
3,9779860,3,20040446
3,9779860,3,183697797
1,110947190,1,77562416
3,20040446,3,183697797
19,48332356,19,10512742
14,50719763,14,100537147
14,50719763,14,104865268
14,100537147,14,104865268
16,57758217,16,74621399
10,68341107,10,97332497
5,10353695,5,134873803
3,94047836,3,50317790
19,39834458,19,19900913
2,27444377,2,238320441
16,726936,16,58157907
12,53006158,12,104215779
2,105744912,2,74549026
2,71064344,2,9473658
1,32651142,1,6101787
5,87318416,5,69234795
10,114821744,10,26697701
7,79768028,7,80458635
1,25222276,1,114567557
11,94962620,11,107326345
2,105744912,2,74549026
6,26457904,6,43076307
6,26383096,6,43076307
17,40977716,17,10492307
17,40977716,17,10443290
19,10553085,19,16517894
19,10553085,19,47745546
19,10553085,19,42068477
19,10553085,19,18831938
19,10553085,19,10106223
19,10553085,19,58386400
19,10553085,19,17933015
16,30778456,16,67562467
16,30778456,16,50152911
16,30778456,16,30524004
16,30778456,16,31060843
16,30778456,16,30407414
16,30778456,16,30602558
16,30778456,16,69337996
16,30778456,16,11833850
16,30778456,16,4803203
16,30778456,16,19701937
5,154712843,5,34915677
5,154712843,5,55256055
5,154712843,5,16451519
5,154712843,5,176383938
5,154712843,5,113513694
5,154712843,5,74766991
5,154712843,5,140107777
5,154712843,5,126600925
5,154712843,5,81301587
12,56118260,12,113157174
12,56118260,12,10699089
12,56118260,12,113816738
12,56118260,12,75490863
12,56118260,12,12813316
12,56118260,12,66116555
12,56118260,12,42312086
12,56118260,12,82223681
12,56118260,12,121000486
17,4538897,17,7288263
17,4538897,17,36948954
17,4538897,17,81666737
17,4538897,17,2322396
17,4538897,17,63819433
17,4538897,17,76038775
17,4538897,17,51260546
17,7288263,17,36948954
17,7288263,17,81666737
17,7288263,17,2322396
17,7288263,17,63819433
17,7288263,17,76038775
17,7288263,17,51260546
17,36948954,17,81666737
17,36948954,17,2322396
17,36948954,17,63819433
17,36948954,17,76038775
17,36948954,17,51260546
5,34915677,5,55256055
5,34915677,5,16451519
5,34915677,5,176383938
5,34915677,5,113513694
5,34915677,5,74766991
5,34915677,5,140107777
5,34915677,5,126600925
5,34915677,5,81301587
4,112637107,4,88457119
4,112637107,4,128061286
4,112637107,4,109815510
4,112637107,4,143513702
4,112637107,4,4267701
4,112637107,4,1871393
16,67562467,16,50152911
16,67562467,16,30524004
16,67562467,16,31060843
16,67562467,16,30407414
16,67562467,16,30602558
16,67562467,16,69337996
16,67562467,16,11833850
16,67562467,16,4803203
16,67562467,16,19701937
6,5261044,6,109462594
6,5261044,6,10694972
6,5261044,6,42879616
6,5261044,6,104936616
6,5261044,6,143843338
6,5261044,6,28141883
6,5261044,6,26596953
6,5261044,6,31959117
5,55256055,5,16451519
5,55256055,5,176383938
5,55256055,5,113513694
5,55256055,5,74766991
5,55256055,5,140107777
5,55256055,5,126600925
5,55256055,5,81301587
9,20658309,9,33461353
9,20658309,9,132375548
9,20658309,9,133328776
9,20658309,9,133406059
9,20658309,9,128819651
9,20658309,9,132592997
9,20658309,9,101398873
9,33461353,9,132375548
9,33461353,9,133328776
9,33461353,9,133406059
9,33461353,9,128819651
9,33461353,9,132592997
9,33461353,9,101398873
19,16517894,19,47745546
19,16517894,19,42068477
19,16517894,19,18831938
19,16517894,19,10106223
19,16517894,19,58386400
19,16517894,19,17933015
12,113157174,12,10699089
12,113157174,12,113816738
12,113157174,12,75490863
12,113157174,12,12813316
12,113157174,12,66116555
12,113157174,12,42312086
12,113157174,12,82223681
12,113157174,12,121000486
12,113157174,12,56041351
1,228100726,1,84479259
1,228100726,1,20740266
1,228100726,1,45340052
1,228100726,1,24631716
1,228100726,1,112673141
1,228100726,1,67407810
1,228100726,1,224227334
1,228100726,1,37566816
1,228100726,1,113761832
1,228100726,1,19251805
1,228100726,1,156594487
1,228100726,1,39560816
11,18606403,11,6595072
11,18606403,11,34105617
11,18606403,11,108665069
11,18606403,11,116748170
11,18606403,11,66050729
11,18606403,11,17074388
11,18606403,11,60842113
21,43659560,21,41798225
11,6595072,11,34105617
11,6595072,11,108665069
11,6595072,11,116748170
11,6595072,11,66050729
11,6595072,11,17074388
11,6595072,11,60842113
12,10699089,12,113816738
12,10699089,12,75490863
12,10699089,12,12813316
12,10699089,12,66116555
12,10699089,12,42312086
12,10699089,12,82223681
12,10699089,12,121000486
12,10699089,12,56041351
19,47745546,19,42068477
19,47745546,19,18831938
19,47745546,19,10106223
19,47745546,19,58386400
