1,185045526,3,170086732,-4.852600433
1,185045526,17,79833156,-4.460364595
12,8913896,10,22321099,-inf
12,8913896,1,33323623,-4.698210066
12,8913896,3,170086732,-5.148631364
12,8913896,17,79833156,-4.677214279
10,22321099,1,33323623,-4.603752045
10,22321099,3,170086732,-4.878082084
10,22321099,17,79833156,-4.582756259
1,33323623,3,170086732,-4.334674359
1,33323623,17,79833156,-4.641408525
3,170086732,17,79833156,-4.517798555
3,45917899,1,100083563,-4.545713702
5,177303799,12,120443964,-4.100573142
15,43323649,5,148383935,-4.807013851
15,43323649,5,93617725,-4.707925688
15,43323649,8,17864380,-4.65198937
5,148383935,8,17864380,-5.072816043
5,93617725,8,17864380,-inf
3,108160812,16,3500976,-4.512888214
3,108160812,2,238320441,-4.907181277
16,3500976,2,238320441,-4.176486957
14,77024543,1,234604269,-inf
14,77024543,3,11556069,-4.274000806
1,234604269,3,11556069,-4.64101813
12,21764955,16,2275881,-inf
20,50888916,19,55600022,-4.27300128
4,83535914,8,41577187,-4.933777903
4,83535914,15,41230839,-4.55943195
8,41577187,15,41230839,-4.724967296
3,49024325,5,77086732,-4.919626104
3,49024325,4,67612652,-4.287087561
3,49024325,1,156193932,-4.161078052
3,49024325,14,102501767,-4.384912364
3,49024325,X,22999960,-5.013921564
5,77086732,4,67612652,-4.83427491
5,77086732,1,156193932,-inf
5,77086732,14,102501767,-4.756008453
5,77086732,X,22999960,-5.017040869
4,67612652,1,156193932,-4.816089547
4,67612652,14,102501767,-4.542599218
4,67612652,X,22999960,-4.92857037
1,156193932,14,102501767,-4.214944345
1,156193932,X,22999960,-4.998855506
14,102501767,X,22999960,-4.725365177
17,81900965,12,104215779,-4.41890289
17,81900965,20,63865228,-3.74458217
12,104215779,20,63865228,-4.564483853
1,155913045,2,96184859,-4.277266802
2,219253243,19,51225064,-4.532293213
6,151364115,3,179323031,-4.581207646
15,42210447,10,96518110,-4.676838975
19,45306413,11,74171267,-4.150719573
19,45306413,2,69829660,-4.374341849
19,45306413,14,103519667,-4.252032531
19,45306413,17,1420689,-3.979131451
19,45306413,2,74834127,-4.945454238
11,74171267,2,69829660,-4.385149337
11,74171267,14,103519667,-4.451165734
11,74171267,17,1420689,-4.178264654
11,74171267,2,74834127,-4.889314937
2,69829660,14,103519667,-4.399312119
2,69829660,17,1420689,-4.302502298
14,103519667,17,1420689,-4.151034751
14,103519667,2,74834127,-4.163115029
17,1420689,2,74834127,-4.630576639
19,1905399,6,143422832,-4.419410919
16,48356364,3,150741125,-4.760924186
16,48356364,19,2252252,-inf
3,150741125,19,2252252,-4.881173975
19,49340595,11,12674421,-4.237812767
19,49340595,3,149517235,-4.373995186
19,49340595,6,35473597,-4.262198492
19,49340595,12,2959330,-4.236000638
19,49340595,3,11556069,-4.424040941
11,12674421,3,149517235,-4.557772784
11,12674421,6,35473597,-4.776969308
11,12674421,12,2959330,-4.449741459
11,12674421,3,11556069,-4.762720499
3,149517235,6,35473597,-4.326886003
3,149517235,12,2959330,-4.409832619
6,35473597,12,2959330,-4.55330843
6,35473597,3,11556069,-4.419129438
12,2959330,3,11556069,-4.459878374
11,61430042,4,95840093,-5.181459944
11,61430042,5,218241,-4.217086024
4,95840093,5,218241,-4.547004188
6,33318558,X,77504878,-inf
16,46578591,15,48988476,-inf
16,46578591,3,48636463,-4.466556347
16,46578591,19,42866464,-4.812723349
15,48988476,3,48636463,-4.233793574
15,48988476,19,42866464,-4.023658075
3,48636463,19,42866464,-4.024440523
10,1039152,20,58651253,-4.377243515
10,1039152,19,47487637,-4.547469822
20,58651253,19,47487637,-4.51202555
14,57268924,11,65773898,-4.539236462
8,28600469,7,816615,-5.191940454
3,183635610,2,224470150,-4.522640921
4,145110838,22,41998725,-4.694096512
3,41194741,5,138610967,-4.916253813
3,41194741,2,79185231,-inf
3,41194741,5,24487100,-5.118075905
5,138610967,2,79185231,-4.799948497
2,79185231,5,24487100,-5.001770589
5,53560633,21,42879644,-4.528610978
5,53560633,9,122144058,-4.529501763
5,53560633,X,119871832,-4.49454054
21,42879644,9,122144058,-4.703418636
21,42879644,X,119871832,-4.224759913
9,122144058,X,119871832,-inf
16,70289663,17,4630919,-4.469055857
2,208266255,1,241847967,-4.735824825
2,208266255,12,133079838,-4.612708134
2,208266255,19,12666802,-4.53047971
1,241847967,12,133079838,-4.492414668
1,241847967,19,12666802,-4.75697373
12,133079838,19,12666802,-4.265880254
18,63586989,6,17281361,-4.575822689
18,63586989,20,57391396,-4.809273736
6,17281361,20,57391396,-5.277391905
15,78437431,1,1385711,-4.348142537
16,74871362,1,28259518,-5.196422859
16,74871362,7,7566875,-4.721347551
1,28259518,16,684622,-4.49169138
1,28259518,7,7566875,-4.767713699
16,684622,7,7566875,-4.891677336
12,124324415,17,7311324,-4.920898947
12,124324415,17,16029157,-4.85121719
12,124324415,X,9463295,-4.737391122
12,124324415,3,177019340,-4.906442362
12,124324415,5,141620876,-4.657869672
12,124324415,16,89267630,-4.906659128
17,7311324,X,9463295,-4.723973308
17,7311324,3,177019340,-4.716933289
17,7311324,5,141620876,-4.769390594
17,7311324,16,89267630,-4.115090063
17,16029157,X,9463295,-4.478200292
17,16029157,3,177019340,-4.647251532
17,16029157,5,141620876,-4.574770101
17,16029157,16,89267630,-4.279491512
X,9463295,3,177019340,-4.709516724
X,9463295,5,141620876,-5.063004025
X,9463295,16,89267630,-4.165665445
3,177019340,5,141620876,-4.75493401
3,177019340,16,89267630,-4.87878473
5,141620876,16,89267630,-4.755150775
6,36676460,12,55966781,-4.407182847
6,36676460,8,94879770,-4.629076736
12,55966781,8,94879770,-4.756967034
5,94618669,10,100912963,-4.897376506
14,102139503,3,39052013,-4.641821299
14,102139503,1,62436297,-5.203404106
3,39052013,1,62436297,-5.238029591
19,55399745,1,155320894,-4.594251231
19,55399745,16,67199111,-4.146625223
1,155320894,16,67199111,-4.433925798
11,68903842,4,1982717,-4.115949126
11,68903842,9,137255327,-4.334838888
11,68903842,20,58981208,-4.526781543
11,68903842,6,31952087,-5.182385653
4,1982717,9,137255327,-4.132903138
4,1982717,20,58981208,-4.722785802
4,1982717,6,31952087,-4.311443122
9,137255327,20,58981208,-4.730822199
9,137255327,6,31952087,-4.261487572
20,58981208,6,31952087,-4.55034024
4,82422564,17,18840085,-4.673353371
4,82422564,16,31180110,-4.38735103
4,82422564,11,85957175,-4.494825477
4,82422564,22,29268009,-4.899372207
17,18840085,16,31180110,-4.501301076
17,18840085,11,85957175,-inf
17,18840085,22,29268009,-4.344315472
16,31180110,11,85957175,-4.419683195
16,31180110,22,29268009,-4.602381175
11,85957175,22,29268009,-4.563727587
7,66921225,4,98470367,-4.62308466
7,66921225,9,14611071,-4.616665387
7,66921225,11,31432401,-4.87211395
4,98470367,9,14611071,-4.518604291
4,98470367,11,31432401,-4.722900332
9,14611071,11,31432401,-4.767633581
16,75566375,13,46125920,-4.409599438
16,75566375,6,158765741,-4.757697916
16,75566375,17,74748628,-4.398830913
13,46125920,6,158765741,-5.187731801
13,46125920,17,74748628,-4.25483353
6,158765741,17,74748628,-4.699842022
14,73851844,12,69585426,-4.578127999
14,73851844,3,180983709,-5.210327255
14,73851844,17,82078338,-4.364158358
12,69585426,3,180983709,-4.885264129
12,69585426,17,82078338,-4.561973978
3,180983709,17,82078338,-5.069234497
6,20099684,11,448268,-5.085963288
10,32009015,12,57550044,-4.507554159
10,32009015,2,148875227,-4.582863247
10,32009015,14,103561896,-4.490478381
10,32009015,6,43040777,-4.341962159
10,32009015,11,66257294,-4.182849858
12,57550044,2,148875227,-4.671699173
12,57550044,14,103561896,-4.278284311
12,57550044,6,43040777,-3.97486613
12,57550044,11,66257294,-4.012048474
2,148875227,14,103561896,-4.779562132
2,148875227,6,43040777,-4.47614395
2,148875227,11,66257294,-4.59250754
14,103561896,6,43040777,-4.316812295
14,103561896,11,66257294,-4.420941428
6,43040777,11,66257294,-4.155311807
10,27154824,11,114059711,-4.877815354
10,27154824,16,67109941,-4.212475962
10,27154824,3,57227726,-4.262363482
11,114059711,16,67109941,-4.738789357
11,114059711,3,57227726,-4.612585618
16,67109941,3,57227726,-4.725397477
5,132875395,19,6210381,-4.547364961
5,132875395,12,48688458,-4.455042099
5,132875395,2,134918235,-4.532822558
19,6210381,12,48688458,-4.478788259
19,6210381,2,134918235,-4.574297486
12,48688458,2,134918235,-4.260125875
16,81081945,17,47967810,-4.946622814
13,29509414,3,155821024,-4.457583156
1,170532129,15,39250684,-4.684256443
1,170532129,9,131576770,-4.706027164
1,170532129,15,77100656,-4.713665275
1,170532129,22,20917407,-4.426734988
1,170532129,8,8317736,-4.637393209
15,39250684,9,131576770,-4.311200574
15,39250684,22,20917407,-4.223793924
15,39250684,8,8317736,-4.73548214
9,131576770,15,77100656,-4.486737442
9,131576770,22,20917407,-4.354709114
9,131576770,8,8317736,-4.280131606
15,77100656,22,20917407,-4.73032401
15,77100656,8,8317736,-4.764890972
22,20917407,8,8317736,-4.301869426
15,66386817,20,46021690,-4.419363781
17,75038863,1,111448864,-4.476887918
17,75038863,11,118401606,-4.434233309
17,75038863,21,33903453,-4.451848273
17,75038863,4,672436,-4.301071561
1,111448864,11,118401606,-4.388342084
1,111448864,21,33903453,-4.950025092
1,111448864,4,672436,-4.270974603
11,118401606,21,33903453,-4.208400478
11,118401606,4,672436,-4.337464463
21,33903453,4,672436,-4.29708748
15,89243949,2,174348022,-4.477175588
18,61905255,5,134873803,-4.386075904
10,5498697,17,76004502,-4.345820413
10,5498697,1,152908546,-4.827620342
10,5498697,9,73151865,-4.901659776
10,5498697,1,153357854,-4.854727895
10,5498697,11,120111286,-4.770107811
10,5498697,9,128149071,-4.634378936
10,5498697,22,50525752,-4.773405387
10,5498697,16,4882507,-4.294417625
17,76004502,1,152908546,-5.08332973
17,76004502,9,73151865,-4.856339169
17,76004502,1,153357854,-4.207347297
17,76004502,11,120111286,-4.423757207
17,76004502,9,128149071,-4.23687581
17,76004502,22,50525752,-4.250963525
17,76004502,16,4882507,-4.453217
1,152908546,9,73151865,-4.794071054
1,152908546,11,120111286,-4.440670338
1,152908546,9,128149071,-4.827820209
1,152908546,22,50525752,-5.142937919
1,152908546,16,4882507,-4.612797635
9,73151865,1,153357854,-4.645087348
9,73151865,11,120111286,-4.736558522
9,73151865,22,50525752,-4.614917362
9,73151865,16,4882507,-4.163958324
1,153357854,11,120111286,-4.467777892
1,153357854,9,128149071,-4.854927762
1,153357854,22,50525752,-4.471075468
1,153357854,16,4882507,-4.514966452
11,120111286,9,128149071,-4.548458928
11,120111286,22,50525752,-4.483365396
11,120111286,16,4882507,-4.509527613
9,128149071,22,50525752,-4.209333823
9,128149071,16,4882507,-4.294617492
22,50525752,16,4882507,-4.308705206
6,116635618,X,47232866,-4.943029793
6,116635618,2,86440647,-4.474738931
6,116635618,X,103628704,-4.697242242
6,116635618,1,108875350,-4.486034979
X,47232866,2,86440647,-4.595613007
X,47232866,1,108875350,-4.907939052
2,86440647,X,103628704,-4.474764193
2,86440647,1,108875350,-4.661496939
X,103628704,1,108875350,-4.662151501
1,43970000,17,2030110,-4.512473832
1,43970000,22,43824509,-4.506523397
17,2030110,22,43824509,-4.760424196
9,3218297,X,91434595,-inf
1,202724495,3,9649433,-4.617538742
1,202724495,12,8221260,-4.674165751
3,9649433,12,8221260,-inf
1,241847967,12,133079838,-4.492414668
1,241847967,19,12666802,-4.75697373
12,133079838,19,12666802,-4.265880254
12,133079838,1,228487382,-4.327054666
19,12666802,1,228487382,-inf
12,50103982,11,747415,-4.296534323
17,51165435,22,50185915,-4.128021847
16,30761745,19,55399745,-4.08271073
9,97983341,10,102152176,-4.395788308
9,97983341,1,150218417,-4.471466493
10,102152176,1,150218417,-4.428025496
3,113716458,11,77321707,-4.461790659
3,113716458,4,79225694,-4.406045906
11,77321707,4,79225694,-5.068044718
11,62559596,8,143579697,-4.770333616
11,62559596,20,63488014,-4.578565367
11,62559596,20,10401009,-4.812920851
8,143579697,20,63488014,-4.17483132
8,143579697,20,10401009,-4.761369323
X,154458281,3,126988594,-4.454800818
X,154458281,12,13044381,-4.216768898
X,154458281,9,39072767,-inf
X,154458281,2,100391860,-inf
X,154458281,16,84053761,-4.422528342
X,154458281,2,153871922,-4.80224216
3,126988594,12,13044381,-4.773986718
3,126988594,9,39072767,-4.937149289
3,126988594,2,100391860,-4.562315302
3,126988594,16,84053761,-4.632958676
3,126988594,2,153871922,-5.137611231
12,13044381,9,39072767,-4.920966119
12,13044381,2,100391860,-4.671070869
12,13044381,16,84053761,-4.373737457
12,13044381,2,153871922,-inf
9,39072767,2,100391860,-4.232173448
9,39072767,16,84053761,-4.904876813
9,39072767,2,153871922,-4.506439381
2,100391860,16,84053761,-4.353951567
16,84053761,2,153871922,-4.6282175
2,117814691,7,151211484,-5.191159566
2,117814691,6,30541377,-4.662237347
7,151211484,6,30541377,-4.352795816
18,58018794,12,55901413,-4.6099135
16,2460086,6,112070663,-4.763051434
16,2460086,17,59859479,-4.200291496
6,112070663,17,59859479,-4.321915069
7,40134977,1,52345723,-4.747787425
7,40134977,17,48133442,-4.451982693
7,40134977,1,5862811,-4.788761869
7,40134977,2,222199888,-4.849503421
1,52345723,17,48133442,-4.505201908
1,52345723,7,26667068,-5.190654506
1,52345723,2,222199888,-4.82354139
17,48133442,1,5862811,-4.643086365
17,48133442,7,26667068,-4.593819778
17,48133442,2,222199888,-4.527736657
1,5862811,7,26667068,-4.629568959
1,5862811,2,222199888,-4.864515834
7,26667068,2,222199888,-4.815249247
3,52048919,X,153642492,-4.43539096
19,41262496,X,118346073,-4.697055019
17,42113111,1,93345907,-4.73616587
17,42113111,3,9779860,-4.357402335
17,42113111,20,18138118,-4.626041398
17,42113111,3,183697797,-4.333419872
17,42113111,16,28553915,-4.595928583
17,42113111,14,36298564,-5.173148623
17,42113111,3,20040446,-4.539036886
17,42113111,1,77562416,-4.544818984
1,93345907,3,9779860,-4.517858144
1,93345907,20,18138118,-4.707315961
1,93345907,3,183697797,-4.435883734
1,93345907,16,28553915,-4.309226361
1,93345907,14,36298564,-4.828454454
1,93345907,3,20040446,-5.194342718
1,93345907,17,37406886,-4.578271076
3,9779860,20,18138118,-4.930612417
3,9779860,16,28553915,-4.599469607
3,9779860,14,36298564,-5.176689647
3,9779860,1,77562416,-4.548360008
3,9779860,17,37406886,-4.52856626
20,18138118,3,183697797,-4.547608012
20,18138118,16,28553915,-4.390987415
20,18138118,14,36298564,-4.366147464
20,18138118,3,20040446,-5.209156982
20,18138118,1,77562416,-4.515969075
20,18138118,17,37406886,-4.59308534
3,183697797,16,28553915,-4.274457148
3,183697797,14,36298564,-4.492655246
3,183697797,1,77562416,-4.688234347
3,183697797,17,37406886,-5.145561854
16,28553915,14,36298564,-4.637064645
16,28553915,3,20040446,-4.480074163
16,28553915,1,77562416,-4.70770501
16,28553915,17,37406886,-4.386881266
14,36298564,3,20040446,-5.154204216
14,36298564,1,77562416,-4.682865059
14,36298564,17,37406886,-4.663071311
3,20040446,1,77562416,-4.747723326
3,20040446,17,37406886,-4.301960846
1,77562416,17,37406886,-4.43268168
3,100709331,5,148025683,-5.092238021
6,149504495,3,50088919,-4.489987118
6,149504495,17,30115521,-4.28872413
6,149504495,10,6089034,-5.21060974
6,149504495,3,101574180,-5.190516589
6,149504495,19,4472297,-4.497465889
6,149504495,X,47145221,-4.713657588
3,50088919,17,30115521,-4.468787545
3,50088919,10,6089034,-4.408401922
3,50088919,19,4472297,-4.218136816
3,50088919,X,47145221,-4.388571024
17,30115521,10,6089034,-4.148017482
17,30115521,3,101574180,-4.169317015
17,30115521,19,4472297,-4.133843635
17,30115521,X,47145221,-4.516366755
10,6089034,3,101574180,-4.710991384
10,6089034,19,4472297,-4.591971952
10,6089034,X,47145221,-inf
3,101574180,19,4472297,-4.328840752
3,101574180,X,47145221,-4.390130491
19,4472297,X,47145221,-4.396049795
8,143833583,7,100463359,-4.004571592
8,143833583,X,107713221,-4.975205567
8,143833583,3,150408335,-4.350234011
7,100463359,X,107713221,-4.481371785
7,100463359,3,150408335,-4.634551479
X,107713221,3,150408335,-5.003125464
12,57604622,16,729760,-4.159148475
12,132822187,16,729760,-4.138818961
8,144827464,17,74326210,-4.33267224
7,39950121,1,11654375,-4.716922759
12,54230942,7,26201162,-3.789776712
12,54230942,10,14878820,-4.031058999
7,26201162,10,14878820,-4.631487014
7,151076593,X,101408222,-4.738346851
7,151076593,1,11934205,-4.068200856
7,151076593,11,694438,-4.192807628
X,101408222,1,11934205,-4.418201456
X,101408222,11,694438,-4.095650196
1,11934205,11,694438,-4.328594189
4,76306026,17,7240008,-4.581671414
4,110617423,1,22428838,-4.763595665
4,110617423,19,13150411,-4.424439699
1,22428838,19,13150411,-4.556169134
1,7771296,11,59713456,-4.914173646
1,7771296,6,147204425,-4.714621698
11,59713456,6,147204425,-4.616931494
6,73394828,9,6413151,-4.597029325
6,73394828,9,33041765,-4.633706188
6,73394828,12,122752824,-4.874707961
6,73394828,X,1591604,-4.423769854
9,6413151,12,122752824,-4.43526943
9,6413151,X,1591604,-4.780211341
9,33041765,12,122752824,-4.216673789
9,33041765,X,1591604,-4.214828213
12,122752824,X,1591604,-4.455829986
3,113716458,6,80003887,-4.583524178
3,113716458,17,41976435,-4.573365567
6,80003887,17,41976435,-4.879976643
X,13734745,16,649311,-4.51818866
X,13734745,2,108786757,-4.844011552
16,649311,2,108786757,-4.686205404
10,91163012,12,42157104,-4.894081805
10,91163012,3,72371825,-4.620698951
10,91163012,1,185045526,-4.847021968
10,91163012,6,33208500,-4.396817729
10,91163012,16,30658431,-4.742043196
12,42157104,3,72371825,-4.916933289
12,42157104,1,185045526,-4.541196314
12,42157104,6,33208500,-4.635060119
12,42157104,16,30658431,-4.612308801
3,72371825,1,185045526,-4.325805407
3,72371825,6,33208500,-4.662707261
3,72371825,16,30658431,-5.242015934
1,185045526,6,33208500,-5.190060274
1,185045526,16,30658431,-4.468338951
6,33208500,16,30658431,-4.115044724
17,48591257,12,54016931,-4.349329973
13,41311267,15,43796142,-4.420563091
17,75845699,5,81233320,-4.718672168
6,10393186,14,73537143,-4.891979436
17,39868164,1,175067833,-4.688804518
17,39868164,12,54575387,-4.479033056
1,175067833,12,54575387,-4.756819899
1,175067833,17,7420324,-4.505803179
12,54575387,17,7420324,-5.216850472
1,193059422,7,105110704,-4.442685157
1,193059422,19,48445841,-4.914215793
7,105110704,19,48445841,-4.893024319
X,120258650,2,162318840,-4.702520878
22,19479457,21,44300051,-4.460188036
1,175067833,5,170861870,-5.198867551
15,40528683,19,49114324,-4.390694082
15,40528683,11,27494418,-4.44713611
15,40528683,X,41514934,-4.542969364
19,49114324,11,27494418,-5.189693295
19,49114324,X,41514934,-4.683466557
11,27494418,X,41514934,-4.739908585
2,233865437,17,40121971,-4.557856645
8,27809624,17,27629798,-4.591197409
8,27809624,9,101420560,-5.234833493
17,27629798,9,101420560,-5.194501902
17,17200995,14,67581955,-4.739661086
17,17200995,12,121209857,-4.486684089
17,17200995,1,179025804,-4.539433996
14,67581955,12,121209857,-4.358779486
14,67581955,1,179025804,-4.457286884
12,121209857,1,179025804,-4.806369878
22,45190338,17,41848518,-4.486984897
X,152826994,5,135333900,-4.812638563
X,152826994,3,14145147,-4.809431108
X,152826994,14,20343582,-4.763082145
5,135333900,3,14145147,-4.361562751
5,135333900,14,20343582,-4.968426302
3,14145147,14,20343582,-4.664188851
5,80319625,20,33407957,-4.591339512
X,65588377,11,109864295,-inf
X,65588377,6,158765741,-5.100172266
11,109864295,6,158765741,-4.466415822
8,143833583,7,100463359,-4.004571592
8,143833583,3,150408335,-4.350234011
8,143833583,2,27427790,-4.308541702
7,100463359,3,150408335,-4.634551479
7,100463359,2,27427790,-4.220473266
3,150408335,2,27427790,-4.704438384
10,3066333,14,67294371,-4.887113106
12,109999186,11,67289300,-4.170446127
2,69319769,19,4174109,-4.735361053
1,40979688,6,108211222,-4.31371672
3,9792495,11,65638101,-4.372823535
3,9792495,5,34656328,-4.543200297
3,9792495,15,52192322,-4.562107338
3,9792495,17,50133737,-4.309336095
3,9792495,10,24583609,-4.995598467
3,9792495,17,18244815,-4.395520832
3,9792495,12,108645109,-4.776975367
3,9792495,17,29625938,-4.402954387
3,9792495,14,34709113,-4.524607392
3,9792495,18,49822789,-4.577623781
3,9792495,15,32615144,-4.696296287
3,9792495,11,65823022,-4.36045074
3,9792495,12,43793723,-4.523309644
3,9792495,4,10074339,-4.680605419
3,9792495,14,64704102,-4.371938813
3,9792495,9,98120975,-4.480545855
11,65638101,5,34656328,-4.417907279
11,65638101,15,52192322,-4.214965571
11,65638101,17,50133737,-3.932231105
11,65638101,10,24583609,-4.551546687
11,65638101,17,18244815,-3.951469052
11,65638101,12,108645109,-4.906954855
11,65638101,17,29625938,-4.724819401
11,65638101,14,34709113,-4.332367585
11,65638101,18,49822789,-4.75336076
11,65638101,15,32615144,-4.428335766
11,65638101,3,114314501,-4.632603256
11,65638101,12,43793723,-4.699046622
11,65638101,4,10074339,-4.759432384
11,65638101,14,64704102,-4.450765778
11,65638101,9,98120975,-4.309495347
5,34656328,15,52192322,-4.461063047
5,34656328,17,50133737,-4.530511099
5,34656328,10,24583609,-4.672705426
5,34656328,17,18244815,-4.248719051
5,34656328,12,108645109,-4.755112322
5,34656328,17,29625938,-4.271946873
5,34656328,14,34709113,-4.160321666
5,34656328,18,49822789,-4.953700745
5,34656328,15,32615144,-4.24846451
5,34656328,3,114314501,-4.656851983
5,34656328,11,65823022,-4.484715731
5,34656328,12,43793723,-4.422265353
5,34656328,4,10074339,-4.482651115
5,34656328,14,64704102,-4.350075768
5,34656328,9,98120975,-4.935804065
15,52192322,17,50133737,-4.373326881
15,52192322,10,24583609,-4.992642464
15,52192322,17,18244815,-4.471746075
15,52192322,12,108645109,-4.348050631
15,52192322,17,29625938,-4.944066428
15,52192322,14,34709113,-4.618561402
15,52192322,18,49822789,-4.370547796
15,52192322,3,114314501,-4.499667765
15,52192322,11,65823022,-4.357494737
15,52192322,12,43793723,-4.74220239
15,52192322,4,10074339,-4.802588152
15,52192322,14,64704102,-4.670012806
15,52192322,9,98120975,-4.556771097
17,50133737,10,24583609,-4.58496926
17,50133737,12,108645109,-4.445527406
17,50133737,14,34709113,-4.415008181
17,50133737,18,49822789,-5.166994575
17,50133737,15,32615144,-4.586697076
17,50133737,3,114314501,-5.171175808
17,50133737,11,65823022,-3.949821534
17,50133737,12,43793723,-4.413710433
17,50133737,4,10074339,-4.872036204
17,50133737,14,64704102,-4.688308334
17,50133737,9,98120975,-4.671976639
10,24583609,17,18244815,-4.729145945
10,24583609,12,108645109,-4.587721734
10,24583609,17,29625938,-4.581677539
10,24583609,14,34709113,-4.301930004
10,24583609,18,49822789,-4.832067648
10,24583609,15,32615144,-4.728891404
10,24583609,3,114314501,-4.836248881
10,24583609,11,65823022,-4.539173893
10,24583609,12,43793723,-5.254874765
10,24583609,4,10074339,-4.537109276
10,24583609,14,64704102,-5.006593921
10,24583609,9,98120975,-4.592322217
17,18244815,12,108645109,-4.318637318
17,18244815,14,34709113,-4.288118093
17,18244815,18,49822789,-4.584172531
17,18244815,15,32615144,-4.480996287
17,18244815,3,114314501,-4.713292501
17,18244815,11,65823022,-3.969059481
17,18244815,12,43793723,-5.131918385
17,18244815,4,10074339,-4.715182892
17,18244815,14,64704102,-4.28157755
17,18244815,9,98120975,-4.168335842
12,108645109,17,29625938,-inf
12,108645109,14,34709113,-4.368542632
12,108645109,18,49822789,-4.965627066
12,108645109,15,32615144,-4.464510813
12,108645109,3,114314501,-4.492687044
12,108645109,11,65823022,-4.496642052
12,108645109,4,10074339,-4.97169869
12,108645109,14,64704102,-4.566122071
12,108645109,9,98120975,-4.47060913
17,29625938,14,34709113,-4.605536486
17,29625938,18,49822789,-4.415514827
17,29625938,15,32615144,-4.555376632
17,29625938,3,114314501,-4.565824096
17,29625938,11,65823022,-4.110386616
17,29625938,12,43793723,-inf
17,29625938,4,10074339,-4.567714487
17,29625938,14,64704102,-5.259047881
17,29625938,9,98120975,-4.288473677
14,34709113,18,49822789,-5.236137836
14,34709113,15,32615144,-4.831931597
14,34709113,3,114314501,-4.28607656
14,34709113,11,65823022,-4.466122826
14,34709113,12,43793723,-4.704702444
14,34709113,4,10074339,-4.397111421
14,34709113,9,98120975,-4.440089905
18,49822789,15,32615144,-4.708856727
18,49822789,3,114314501,-5.293335459
18,49822789,11,65823022,-4.740987966
18,49822789,12,43793723,-4.933810092
18,49822789,4,10074339,-4.596255846
18,49822789,14,64704102,-4.810467985
18,49822789,9,98120975,-4.22986486
15,32615144,3,114314501,-4.71303796
15,32615144,11,65823022,-4.336781726
15,32615144,12,43793723,-4.830633848
15,32615144,4,10074339,-4.413898356
15,32615144,14,64704102,-4.582353005
15,32615144,9,98120975,-4.867051305
3,114314501,11,65823022,-5.222290453
3,114314501,12,43793723,-4.63696133
3,114314501,4,10074339,-4.998377087
3,114314501,14,64704102,-4.689710482
3,114314501,9,98120975,-4.576468774
11,65823022,12,43793723,-4.561735091
11,65823022,4,10074339,-4.923150849
11,65823022,14,64704102,-4.438392984
11,65823022,9,98120975,-4.297122553
12,43793723,4,10074339,-4.638851721
12,43793723,14,64704102,-4.631215111
12,43793723,9,98120975,-4.915913412
4,10074339,14,64704102,-5.293660864
4,10074339,9,98120975,-4.976299174
14,64704102,9,98120975,-4.667632568
10,7788147,17,7217125,-4.528055112
10,7788147,18,46080248,-4.636643856
10,7788147,12,110280756,-4.619897725
10,7788147,12,56638175,-5.291258778
10,7788147,4,185143266,-4.558367971
17,7217125,18,46080248,-4.361081087
17,7217125,12,110280756,-4.490462991
17,7217125,12,56638175,-4.217341373
17,7217125,4,185143266,-4.446662004
18,46080248,12,110280756,-4.159719042
18,46080248,12,56638175,-4.156469437
18,46080248,4,185143266,-4.759370731
12,110280756,4,185143266,-4.140564609
12,56638175,4,185143266,-3.64559424
12,50763710,22,36563921,-4.531302318
12,56237807,10,14897359,-4.35842954
12,56237807,10,73785582,-4.035319404
6,73695785,1,52684449,-4.375490693
5,150601080,12,108645109,-4.418744541
5,150601080,17,17042545,-4.406262017
5,150601080,2,237627587,-4.546089132
12,108645109,17,17042545,-4.930647377
12,108645109,2,237627587,-4.183983767
17,17042545,2,237627587,-4.610833936
1,86346824,17,82101460,-4.835106803
1,86346824,17,8188345,-inf
1,86346824,13,43823909,-4.80912692
17,82101460,13,43823909,-4.561150719
17,8188345,13,43823909,-4.524941515
20,34928432,5,179614178,-4.501044095
20,34928432,1,11012344,-4.288716812
5,179614178,1,11012344,-4.339838133
5,61332258,11,18069935,-4.913549402
5,61332258,12,123620406,-5.251264742
5,61332258,3,184135038,-4.544094365
5,61332258,14,75002921,-5.237670422
5,61332258,1,44850522,-4.950887145
5,61332258,2,27364352,-4.645953737
5,61332258,1,41027200,-4.621105334
5,61332258,16,50065970,-4.796469621
11,18069935,12,123620406,-4.717470324
11,18069935,3,184135038,-4.709269952
11,18069935,14,75002921,-5.180997258
11,18069935,1,44850522,-5.195243977
11,18069935,2,27364352,-4.89031057
11,18069935,1,41027200,-4.564432171
11,18069935,16,50065970,-4.614857721
12,123620406,3,184135038,-4.37797851
12,123620406,14,75002921,-4.263440093
12,123620406,1,44850522,-4.386831281
12,123620406,2,27364352,-3.949272309
12,123620406,1,41027200,-4.902147511
12,123620406,16,50065970,-4.776481801
3,184135038,14,75002921,-4.908452234
3,184135038,1,44850522,-4.144547703
3,184135038,2,27364352,-4.374727497
3,184135038,1,41027200,-4.416825883
3,184135038,16,50065970,-4.768281429
14,75002921,1,44850522,-4.139153755
14,75002921,2,27364352,-4.173038904
14,75002921,1,41027200,-4.411431936
14,75002921,16,50065970,-4.461857485
1,44850522,2,27364352,-4.325588321
